PackageId,Title
Microsoft.Azure.Management.Fluent
Microsoft.Azure.Management.Locks.Fluent
Microsoft.Azure.Management.BatchAI.Fluent
Microsoft.FeatureManagement.AspNetCore
AspNetCore.HealthChecks.Redis
LazyCache
SixLabors.Core
Serilog.Settings.AppSettings
IdentityServer4.EntityFramework
OpenCover - an open source code coverage tool for .NET
Markdig
LinqKit
AspNetCore.HealthChecks.UI
.NET Configuration Extensions for AWS Systems Manager
Humanizer Locale (hy)
LaunchDarkly.EventSource
FluentFTP
ELMAH Core Library
IdentityServer4.EntityFramework.Storage
Dynamic test skipping for Xunit
FluentMigrator.Runner
BenchmarkDotNet.Annotations
MicroElements.Swashbuckle.FluentValidation
RedLock.net
Microsoft.Azure.AppConfiguration.AspNetCore
Humanizer Locale (az)
Swashbuckle.AspNetCore.Filters.Abstractions
FluentMigrator.Abstractions
Remotion.Linq.EagerFetching
Castle.Core.AsyncInterceptor
Serilog.Sinks.MSSqlServer
Rg.Plugins.Popup
Microsoft.Azure.DurableTask.Core
AspNetCore.HealthChecks.Rabbitmq
Microsoft.Extensions.Logging.Log4Net.AspNetCore
GraphQL.Client
AWSSDK - CloudFormation
Perfolizer
AWSSDK - IdentityManagement
Serilog.Sinks.Trace
Amazon.Lambda.SQSEvents
Microsoft.Azure.DurableTask.AzureStorage
AutoMapper.Collection
Google.LongRunning
Serilog.Filters.Expressions
Semantic versioning
Mapster
Azure Functions Durable Task Extension
AWSSDK - EC2
StackExchange.Redis.Extensions is a library that extends StackExchange.Redis in order to make your life easier
Microsoft.NETFramework.ReferenceAssemblies.net472
MessagePack for CLI
LinqKit.Core
C# Async Streams features
FluentNHibernate
Microsoft Identity Web Certificateless
System.Runtime.WindowsRuntime
Microsoft Xml Document Transformation
Amazon.Lambda.Tools
FFImageLoading Plugin for Xamarin.iOS / Xamarin.Android / Xamarin.Mac / Windows
FluentMigrator.Runner.Core
Jaeger
FluentMigrator.Extensions.SqlServer
Elastic.Apm.AspNetCore
FluentMigrator.Runner.SqlServer
Cronos
FluentMigrator.Runner.SqlServerCe
ZXing.Net
FluentMigrator.Runner.Postgres
Microsoft.NET.Sdk.iOS.Manifest-6.0.400.Msi.x64
FluentMigrator.Runner.Oracle
FluentMigrator.Runner.SQLite
FluentMigrator.Runner.SqlAnywhere
Microsoft.NET.Sdk.MacCatalyst.Manifest-6.0.400.Msi.x64
FluentMigrator.Runner.Redshift
FluentMigrator.Runner.MySql
Microsoft.NET.Sdk.macOS.Manifest-6.0.400.Msi.x64
Google.Cloud.PubSub.V1
FluentMigrator.Runner.Hana
Microsoft.NET.Sdk.Android.Manifest-6.0.400.Msi.x64
Microsoft.NET.Sdk.Maui.Manifest-6.0.400.Msi.x64
FluentMigrator.Runner.Db2
FluentMigrator.Runner.Firebird
Microsoft.NET.Sdk.tvOS.Manifest-6.0.400.Msi.x64
FluentMigrator.Extensions.SqlAnywhere
DbUp MS Sql Server Support
AWSSDK - CognitoIdentity
Mono.TextTemplating
NuGet.Core
GraphQL.Primitives
PropertyChanged.Fody
Serilog.Extensions.Logging.File
GraphQL.Client.Abstractions
x86/x64 disassembler, assembler, instruction decoder
GraphQL.Client.Abstractions.Websocket
Permissions Plugin for Xamarin and Windows
MscrmTools.Xrm.Connection
Humanizer Locale (ko-KR)
NEST.JsonNetSerializer - Elasticsearch .NET custom Json.NET serializer
CorrelationId
AWS.Logger.Core
Azure.Messaging.EventHubs.Processor
Humanizer Locale (th-TH)
Humanizer Locale (ku)
Microsoft.NETCore.UniversalWindowsPlatform
Microsoft Orleans Core Library
User Agent Parser for .Net
Azure.ResourceManager.PrivateDns
Enums.NET
Destructurama.Attributed
Microsoft ASP.NET Web API 2.2 for OData v4.0
System.Management.Automation
LinqKit.Microsoft.EntityFrameworkCore
AWSSDK - KinesisFirehose
Google.Apis.Bigquery.v2 Client Library
Hyak.Common
Magick.NET-Q16-AnyCPU
FluentMigrator.Extensions.Oracle
sqlite-net-pcl
Microsoft Orleans Core Abstractions
AspNetCoreRateLimit
RestEase
Amazon.Lambda.AspNetCoreServer
FFImageLoading Plugin for Xamarin Forms
Elastic.Apm.EntityFrameworkCore
Microsoft.Azure.Common
Serilog.Sinks.Http
AspNetCore.HealthChecks.NpgSql
C# Redis client for the Redis NoSQL DB
Elastic.Apm.Extensions.Hosting
AWSSDK - StepFunctions
Confluent.SchemaRegistry
Serilog.Sinks.Literate
Microsoft.NETFramework.ReferenceAssemblies.net461
Auth0.Core
Microsoft.IdentityModel.LoggingExtensions
Microsoft Power BI API
LaunchDarkly.ServerSdk
Microsoft.NET.Workload.Emscripten.Manifest-6.0.400.Msi.x64
Roslynator.Analyzers
Microsoft Orleans Runtime Abstractions
Microsoft.Web.RedisSessionStateProvider
RhinoMocks
Media Plugin for .NET 6, .NET MAUI, Xamarin, and Windows
Microsoft Azure IoT Devices Shared
Acr.UserDialogs
MaxMind.Db
jquery.TypeScript.DefinitelyTyped
Magick.NET.Core
Crc32 for .NET
McMaster.Extensions.CommandLineUtils
ELMAH
Elastic.Apm.NetCoreAll
SixLabors.ImageSharp.Drawing
Text.Analyzers
Stateless
Google.Cloud.BigQuery.V2
MockHttp for HttpClient
Exceptionless
XunitXml.TestLogger
IPNetwork utility classes for .Net
Elastic.Apm.SqlClient
FirebaseAdmin
Hellang.Middleware.ProblemDetails
Microsoft.Owin.Security.ActiveDirectory
.NET and .NET Core fast, end-to-end typed, code-gen free Service Clients
DotNetty.Common
OneOf - Easy Discriminated Unions for c#
AWSSDK - ECS
AspNetCore.HealthChecks.MongoDb
NuGet.RuntimeModel
Prism.Plugin.Popups
Microsoft.Xaml.Behaviors.Wpf
DotNetty.Buffers
System.IO.Abstractions.TestingHelpers
DotNetty.Transport
DotNetty.Codecs
Extended WPF Toolkit
Microsoft.Azure.Management.ResourceManager
NBuilder
Microsoft.Azure.WebJobs.Extensions.DurableTask.Analyzers
AWSSDK - CloudFront
Examine
Mapster.Core
Scriban
prometheus-net.DotNetRuntime
MockQueryable.Core
MaxMind.GeoIP2
VaultSharp
Elastic.Apm.Elasticsearch
Glob
Moq.AutoMock
Serilog.Enrichers.CorrelationId
Hangfire.MemoryStorage
Sigil
Ical.Net
Audit.NET
MimeTypesMap
WireMock.Net
CouchbaseNetClient
Prism for Xamarin.Forms
dotnet-trace
Unity.Mvc
Ardalis.GuardClauses
DotNetty.Handlers
OBSOLETE: DbUp SqlServer Upgrade Shim
OpenTracing.Contrib.NetCore
Serilog Sink Datadog Logs
LibGit2Sharp.NativeBinaries
Selenium.WebDriver.IEDriver
LanguageExt.Core
Jint
FFImageLoading Transformations
Visual Studio Locator
Microsoft.Azure.Functions.Worker.Extensions.Abstractions
Microsoft.Azure.Functions.Worker.Core
ServiceStack webservice framework: Faster, Cleaner, Modern WCF alternative
RazorGenerator.Mvc
Microsoft Orleans Runtime
Microsoft Orleans Providers
Bond C# runtime
AWSSDK - XRay
dotnet-counters
ANTLR 4 .NET Standard Runtime
Microsoft.Owin.FileSystems
IdentityModel.AspNetCore
LibGit2Sharp
PagedList
Microsoft.Owin.StaticFiles
Cake.FileHelpers
Selenium.Firefox.WebDriver
GraphQL.Client.Serializer.Newtonsoft
Bond C#
TeamCity VSTest Adapter
XPath2
SimMetrics.Net
Ajax Control Toolkit
Akka
OData Client for .NET
AWSSDK - RDS
Elastic.Apm.Extensions.Logging
DotNetCore.NPOI
Appium.WebDriver
TeamCity Service Messages read/write access
Unity.WebAPI
dotnet-gcdump
Auth0.ManagementApi
Random Data Generator
NUnit Analyzers
AutoFixture with Auto Mocking using NSubstitute
JmesPath.Net
Microsoft.Owin.Diagnostics
System.Reactive.Providers
Markdown
Current Activity Plugin for Xamarin.Android
Microsoft.SourceLink.AzureRepos.Git
ANTLR 4 Runtime
Microsoft.Net.Native.Compiler
System.Runtime.WindowsRuntime.UI.Xaml
Auth0.AuthenticationApi
IoC.Container
Microsoft.Management.Infrastructure
Castle.Windsor.MsDependencyInjection
DryIoc.dll
Reactive Extensions (Rx) - v3 Compatibility
NPoco
Microsoft.PowerShell.CoreCLR.Eventing
FluentMigrator.Extensions.Postgres
Nerdbank.GitVersioning
EPPlus.Core
XPath2.Extensions
Use the Newtonsoft Json.Net serialization with StackExchange.Redis.
Microsoft.Net.Compilers.Toolset
dotMorten.Microsoft.SqlServer.Types
WireMock.Net.Abstractions
Elastic.Apm.GrpcClient
DiffPlex
Fasterflect
Microsoft Azure Cosmos DB Change Feed Processor library
MockQueryable.EntityFrameworkCore
Selenium.Chrome.WebDriver
JS Engine Switcher: Core
SharpYaml
ZstdSharp.Port
Humanizer Locale (is)
Npgsql.Json.NET
Microsoft.PowerShell.Native
YUICompressor.NET
JsonDiffPatch.Net
ConfigureAwait.Fody
Microsoft Identity Web UI
MockQueryable.Moq
Microsoft Azure IoT Service Client SDK
FastMember.Signed
Dynamic CSS for .net
Parquet.Net
AWSSDK - AutoScaling
iTextSharp.LGPLv2.Core
Polly.Caching.Memory
AWSSDK - ECR
prometheus-net.AspNetCore.HealthChecks
Microsoft.Azure.WebJobs.Extensions.Storage.Queues
Markdig.Signed
Microsoft.Azure.Functions.Worker
Google Protocol Buffers tools
RestSharp.Portable core library
Microsoft.Azure.Functions.Worker.Grpc
Microsoft.AspNet.WebApi.Versioning
Bond C# core runtime
lz4net
RestSharp.Portable HttpClient engine
Microsoft Azure Common Library Dependencies
Serilog.Sinks.AwsCloudWatch
Swashbuckle.AspNetCore.Cli
EntityFrameworkCore.SqlServer.HierarchyId.Abstractions
LazyCache.AspNetCore
EntityFrameworkCore.SqlServer.HierarchyId
Google.Cloud.Logging.V2
Refit.Newtonsoft.Json
PagedList.Mvc
ServiceStack.Text .NET Standard 2.0
Dapper SqlBuilder component
PreMailer.Net
Sprache
.NET client for Sentry (getsentry.com)
Handlebars.Net.Helpers
Mime-Detective
PdfSharpCore
SmartFormat.NET
Minio
Jaeger.Thrift.VendoredThrift
AutoBogus
akavache
Jaeger.Thrift
MQTTnet
akavache.sqlite3
Serilog.Sinks.Splunk
AspNetCore.HealthChecks.AzureStorage
Serilog.Formatting.Compact.Reader
DistributedLock.Core
akavache.core
MSBuild.Microsoft.VisualStudio.Web.targets
dotnet-serve
NuGet.Repositories
AspNetCore.HealthChecks.AzureServiceBus
AWSSDK - Athena
PuppeteerSharp
Google.Cloud.Logging.Type
Jaeger.Core
Swashbuckle.AspNetCore.ReDoc
NSwag.ApiDescription.Client
AspNetCore.HealthChecks.UI.InMemory.Storage
Amazon.Lambda.DynamoDBEvents
Novell.Directory.Ldap.NETStandard
IPAddressRange
Microsoft Configuration Builders - Base
Azure.Extensions.AspNetCore.DataProtection.Blobs
MimeMapping
CsQuery
Jaeger.Senders.Thrift
Jaeger.Communication.Thrift
Optional: A robust option type
Google.Apis.Drive.v3 Client Library
runtime.win10-x86.Microsoft.NETCore.UniversalWindowsPlatform
Google.Apis.Sheets.v4 Client Library
AWSSDK - APIGateway
runtime.win10-arm.Microsoft.NETCore.UniversalWindowsPlatform
Paket
runtime.win10-arm-aot.Microsoft.NETCore.UniversalWindowsPlatform
runtime.win10-x64.Microsoft.NETCore.UniversalWindowsPlatform
runtime.win10-x86-aot.Microsoft.NETCore.UniversalWindowsPlatform
GeoJSON.Net
runtime.win10-x64-aot.Microsoft.NETCore.UniversalWindowsPlatform
Elastic Common Schema (ECS) Types
AWSSDK - Route53
RazorEngine.NetCore
EcmaScript.Net
Microsoft.Owin.Testing
NBitcoin
PInvoke.Windows.Core
MVVM Helpers for Xamarin and Windows 🐒
Fluid Template Engine
Bugsnag .NET Notifier
System.Interactive
Microsoft.Azure.WebJobs.Extensions.Storage.Blobs
SqlKata The C# Sql Query Builder
TimeZoneNames
Security Code Scan
cef.redist.x64
SQLitePCLRaw.provider.e_sqlite3.net45
MahApps.Metro
OpenIddict.Abstractions
Macross.Json.Extensions
Microsoft.Azure.Functions.Worker.Sdk
Elastic APM Serilog Enricher
Microsoft.Bot.Connector
AspectCore.Extensions.Reflection
Scriban.Signed
PInvoke.Kernel32
AspNetCore.HealthChecks.Publisher.ApplicationInsights
NuGet.Protocol.Core.Types
murmurhash
CarouselView Control for Xamarin Forms
Microsoft.Azure.WebJobs.Extensions.EventHubs
SixLabors.ImageSharp.Web
Microsoft Azure IoT Device Client SDK
LaunchDarkly.CommonSdk
NuGet.Protocol.Core.v3
GeoAPI.Core
IdentityServer3 - Access Token Validation
NunitXml.TestLogger
Serilog.Sinks.XUnit
TextCopy
Unity.AspNet.WebApi
J2N
DinkToPdf
JUnitTestLogger
Google.Apis.Admin.Directory.directory_v1 Client Library
AdvancedStringBuilder
cef.redist.x86
AWSSDK - ElastiCache
Baseline
Microsoft.Azure.Functions.Worker.Sdk.Analyzers
Microsoft.Bot.Builder
Google.Apis.Gmail.v1 Client Library
AWS SDK for C++ (Core Runtime)
Unity for Prism for Xamarin.Forms
Connectivity Plugin for Xamarin and Windows
DeepCloner
NLog.Web
Elastic.Apm.MongoDb
AWSSDK - CloudWatchEvents
Google.Apis.Calendar.v3 Client Library
Serilog Analyzer
Microsoft OData Entity Data Model Builder
ModernHttpClient
LaunchDarkly.InternalSdk
Microsoft.Reactive.Testing
Elastic.Apm.Azure.Storage
PInvoke.NCrypt
Elastic.Apm.Azure.ServiceBus
Microsoft.WSMan.Management
DotNetty.Codecs.Mqtt
Microsoft.WSMan.Runtime
Elastic Common Schema (ECS) Serilog Formatter
Microsoft.CodeAnalysis.BannedApiAnalyzers
Facebook
runtime.win10-x64.Microsoft.Net.UWPCoreRuntimeSdk
Otp.NET
runtime.win10-arm.Microsoft.Net.UWPCoreRuntimeSdk
runtime.win10-x86.Microsoft.Net.UWPCoreRuntimeSdk
MSBuildTasks
Microsoft.Build.Traversal
SerilogTimings
MiNET
Google.Apis.Compute.v1 Client Library
AWSSDK - CertificateManager
Elasticsearch.Net.Aws
Microsoft.Net.UWPCoreRuntimeSdk
Serilog.Sinks.Map
PInvoke.BCrypt
System.Reactive.Windows.Threading
ByteSize
ImageResizer
Microsoft.OpenApi.Readers
coverlet.console
Ocelot
Handlebars.Net.Helpers.Core
NetEscapades.Configuration.Yaml
StyleCop.MSBuild
AutoFixture with NUnit3
Microsoft.Management.Infrastructure.Runtime.Win
Microsoft ASP.NET SessionState Module
OpenIddict.Core
Microsoft.Management.Infrastructure.Runtime.Unix
Faker.Net
PCL Crypto - Portable Crypto APIs
ExifLib.PCL
